SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
Hk1,15275,hexokinase 1,-0.08086437681090519,7.326851538744965,-0.4844055258064856,0.6380470003718571,0.8409671105368264,-7.134505876867063
Ddt,13202,D-dopachrome tautomerase,0.08233698752166774,5.020718026395649,0.4843538335195695,0.6380824695096176,0.8409671105368264,-7.095246411578208
Zgpat,229007,"zinc finger, CCCH-type with G patch domain",-0.13711293481814568,4.682721278305848,-0.4844157013543287,0.6384528867526048,0.8413679089236653,-7.0650547231565675
Ccdc58,381045,coiled-coil domain containing 58,-0.0813346492166298,5.080151349158199,-0.4829968154047123,0.6390139400688146,0.8420198225769155,-7.0306210860584395
Plaur,18793,"plasminogen activator, urokinase receptor",0.6388244617740615,1.1772124520318485,0.48633824283901067,0.6390958996279836,0.8420393916620174,-5.992190936972188
Ctnna1,12385,"catenin (cadherin associated protein), alpha 1",-0.12948156824798662,4.32660754236006,-0.483012934142059,0.639212897473447,0.8420393916620174,-7.049750190244622
Angptl4_3,NA,NA,-0.26214496934560605,-0.3350156685941553,-0.482677648591526,0.6392331144040981,0.8420393916620174,-5.887275866095588
Heatr5b,320473,HEAT repeat containing 5B,0.10410240064394394,5.7075554418401735,0.4824917487155568,0.6393865003031287,0.8420393916620174,-7.14360843980105
Pdzk1,59020,PDZ domain containing 1,0.08259819760073794,4.08903789658683,0.48237518387382244,0.6394408526716475,0.8420393916620174,-6.8952788673906
Cort,12854,cortistatin,-0.25872125243499416,0.3716060322121493,-0.4823106379540295,0.6394851881885288,0.8420393916620174,-5.980195212291345
Narf,67608,nuclear prelamin A recognition factor,-0.11554189542028315,5.673257215567707,-0.48260425067521356,0.6394933463158259,0.8420393916620174,-7.149063741891983
1700094D03Rik,73545,RIKEN cDNA 1700094D03 gene,0.12427834313457886,4.902194469138816,0.4822613898453987,0.6396355214215883,0.8421392026353753,-7.010031802134436
Anks1,224650,ankyrin repeat and SAM domain containing 1,0.08488113350635551,4.001414454258532,0.48187484374305195,0.6397845666662005,0.8422141669708889,-6.92861004623567
Ldlr,16835,low density lipoprotein receptor,-0.29741731043471065,2.782829256504481,-0.48506636389475744,0.6398252171683794,0.8422141669708889,-6.659771215757605
Kcnq1,16535,"potassium voltage-gated channel, subfamily Q, member 1",0.12472405983828105,3.1073992367647048,0.4811915513359107,0.6402541051282735,0.8425463132476084,-6.695369052225071
Erlin1,226144,ER lipid raft associated 1,-0.11061352139240022,3.8257151513970733,-0.48116243110603013,0.6402741193718702,0.8425463132476084,-6.898656268845032
Gm2436,100039815,predicted gene 2436,-0.10783891661402034,2.651054136220078,-0.4809738622168185,0.6404037294572722,0.8425463132476084,-6.6609901794767925
Cdk5,12568,cyclin-dependent kinase 5,-0.10552617150324028,5.572158856880189,-0.48086967990953894,0.6405436279590597,0.8425463132476084,-7.138583168946003
Abhd16a,193742,abhydrolase domain containing 16A,0.09181647184903508,3.2355395123322097,0.4807674415659103,0.6405456241350167,0.8425463132476084,-6.733863415661587
3110043O21Rik,NA,NA,0.07774355488106632,6.7702820167108175,0.48064960499162823,0.640626632403772,0.8425463132476084,-7.1625525459868165
Wdr6,83669,WD repeat domain 6,-0.08450843604527858,5.98982954391705,-0.48057857666406084,0.6406754641165209,0.8425463132476084,-7.161881984842988
Agrn,11603,agrin,-0.08831651429388554,5.552886373197644,-0.4805475351542563,0.6406968056007687,0.8425463132476084,-7.115464516275054
ND4,17719,"NADH dehydrogenase subunit 4",-0.25501693152507166,11.497510335383549,-0.4841042747866058,0.6407135357554203,0.8425463132476084,-6.9449206205949805
Ndufa11,69875,"NADH:ubiquinone oxidoreductase subunit A11",-0.10423396427121912,5.075044690440148,-0.4804649997827788,0.6407535515147109,0.8425463132476084,-7.09841682132844
Ube2k,53323,ubiquitin-conjugating enzyme E2K,-0.0845172594495196,6.407444909296011,-0.4802561529021726,0.6408971517181585,0.8425463132476084,-7.164955930734474
Phf14,75725,PHD finger protein 14,0.06183937837765363,6.748523777228664,0.48015972421833425,0.6409634599463028,0.8425463132476084,-7.163523133601067
Mrps30,59054,mitochondrial ribosomal protein S30,0.06408365486761891,5.699695672567511,0.4800497320724791,0.6410390989718027,0.8425463132476084,-7.144539507512767
Lats1_1,NA,NA,0.08933369052895834,5.149619326988393,0.4800496234970841,0.6410391736386766,0.8425463132476084,-7.068379474167814
Apitd1,NA,NA,0.20536701563563553,1.481866430512914,0.47995789804541084,0.6411022543627003,0.8425463132476084,-6.385538057165148
Nudt19,110959,nudix (nucleoside diphosphate linked moiety X)-type motif 19,-0.07785058439845827,5.4620227569673565,-0.47990297599866644,0.6411400263560576,0.8425463132476084,-7.12076725422177
AI837181,107242,expressed sequence AI837181,-0.0728831258078344,5.092080031191154,-0.4793130366798749,0.6415458174696411,0.8429466971999386,-7.074561670568064
Abl1,11350,"c-abl oncogene 1, non-receptor tyrosine kinase",-0.08007712881641194,6.701019743156151,-0.4792668770301575,0.641577573680628,0.8429466971999386,-7.162194383438454
Mbd6,110962,methyl-CpG binding domain protein 6,0.13063679273731488,6.594935895617,0.47981967367360606,0.6417773893305816,0.8431219212907868,-7.1651131263375785
Itch,16396,"itchy, E3 ubiquitin protein ligase",0.0931996698959594,6.9421659164933995,0.47887746002742887,0.6418455088110748,0.8431241138621925,-7.157487375393402
Mypop,232934,"Myb-related transcription factor, partner of profilin",0.07918661672468286,5.4669584065140615,0.4786675701726703,0.6419899439962773,0.843157189676023,-7.122679311149562
Traf3,22031,TNF receptor-associated factor 3,-0.08461386089248535,6.985081392491728,-0.4786021635884318,0.6420349565547944,0.843157189676023,-7.157823730866731
Nr1h4,20186,"nuclear receptor subfamily 1, group H, member 4",-0.37893387114869403,2.566810750722996,-0.4818261298653782,0.6420700478128731,0.843157189676023,-6.430387858263669
Cbfa2t2,12396,CBFA2/RUNX1 translocation partner 2,-0.06923177392371382,4.846723868609467,-0.47793089679896755,0.6424970070320413,0.8434578389320644,-7.096729788122343
Adcy5,224129,adenylate cyclase 5,-0.24092635744960889,0.2060728704972925,-0.47789017473346096,0.6425250422087816,0.8434578389320644,-6.029704487205568
Ino80d,227195,INO80 complex subunit D,0.11099778808603578,6.91042257571001,0.4781578672577001,0.6425375893981522,0.8434578389320644,-7.160419127587513
9230110C19Rik,NA,NA,-0.2092457380702779,0.23499387550427955,-0.47776677930070577,0.6426099975797841,0.8434578389320644,-6.220605933264311
Camkk1,55984,"calcium/calmodulin-dependent protein kinase kinase 1, alpha",0.15313237362143894,1.5000808587102958,0.4777357254732214,0.6426313783855822,0.8434578389320644,-6.322446860753163
Idh3b,170718,isocitrate dehydrogenase 3 (NAD+) beta,-0.06773274091436754,7.180818122030972,-0.47756006199450834,0.6427523304812438,0.8435163580829816,-7.1496114824971535
Btg1,12226,BTG anti-proliferation factor 1,0.08908717789415377,9.713025197628042,0.4774778700124755,0.6428089270416417,0.8435163580829816,-7.03983370953634
Rin1,225870,Ras and Rab interactor 1,0.22771026958507995,0.5372236089176321,0.4771851572060274,0.6430105054316662,0.8435582514562043,-6.1191394327722355
March4,NA,NA,-0.14717022628186816,1.5593280536012408,-0.4771345585112486,0.643045353579786,0.8435582514562043,-6.364176315522009
Ube2t,67196,ubiquitin-conjugating enzyme E2T,-0.0778036526879946,3.9978979088264848,-0.4770811375562238,0.6430821464434466,0.8435582514562043,-6.934203676095478
Depdc1a,76131,DEP domain containing 1a,-0.2669880039991255,3.763740580801886,-0.48059062420368676,0.6431067911677069,0.8435582514562043,-6.863812460441922
Pyroxd2,74580,pyridine nucleotide-disulphide oxidoreductase domain 2,0.26137279870382274,0.7005022677506647,0.4767352406387044,0.643320401965197,0.8437512156434174,-6.112199357661704
Armc9,78795,armadillo repeat containing 9,-0.09949885358267041,3.3267571164557594,-0.47647048587833707,0.6435027948257127,0.8438161324128306,-6.688295831412217
Olfr91,258470,olfactory receptor 91,-0.17853649388712867,0.7411552455158035,-0.47642695414056785,0.6435327867452185,0.8438161324128306,-6.269243912197818
Ccdc40,207607,coiled-coil domain containing 40,0.17370632122981033,0.7049202463087968,0.47637379417807285,0.6435694130957568,0.8438161324128306,-6.187199830049105
Lamc1,226519,"laminin, gamma 1",-0.12672850898037735,2.45292708641054,-0.4760765673010352,0.6437742159062795,0.8439692956546412,-6.725424502653287
Tom1l2,216810,target of myb1-like 2 (chicken),0.087083740643628,5.673486707080691,0.47597596355509886,0.6438435434932452,0.8439692956546412,-7.1301714092652375
Maml1,103806,mastermind like transcriptional coactivator 1,0.09113772874080439,5.96582379787403,0.4759146745725152,0.6438857804174754,0.8439692956546412,-7.163159176718001
Bax,12028,BCL2-associated X protein,-0.09042294745043744,6.371711208562225,-0.4755111881119722,0.6441638735881896,0.8441735399481067,-7.167041065420119
Cdnf,227526,cerebral dopamine neurotrophic factor,0.1932560526572255,0.42950809132381534,0.4754955251367358,0.6441746700644364,0.8441735399481067,-6.117110045196708
Psmb6,19175,"proteasome (prosome, macropain) subunit, beta type 6",-0.09651805081764842,5.488245155588129,-0.47524416524754237,0.644347944026026,0.8442262199300101,-7.1485433727514085
Psmb6_1,NA,NA,-0.09651805081764842,5.488245155588129,-0.47524416524754237,0.644347944026026,0.8442262199300101,-7.1485433727514085
Tesk2,230661,testis-specific kinase 2,0.10664862199525338,3.710198131545408,0.47493106938381363,0.6445638064813634,0.8443648836434329,-6.842948644326925
LOC108167848,NA,NA,-0.2329458855185802,2.834853059572363,-0.4759693962816609,0.6445868744459561,0.8443648836434329,-6.6149920558069475
Lats1,16798,large tumor suppressor,0.08838585092714624,5.1499766264329985,0.4745897781492144,0.6447991473092314,0.8444738821051317,-7.071240738791553
Snrpb,20638,small nuclear ribonucleoprotein B,0.06554223705663631,7.517276308712319,0.4745297614458486,0.6448405366617452,0.8444738821051317,-7.1384504956111074
Mtch2,56428,mitochondrial carrier 2,-0.0813299016171074,5.158622674439123,-0.47437753093411245,0.644945525142886,0.8444738821051317,-7.105377277072857
Stk31,77485,serine threonine kinase 31,-0.18719472996126563,1.2351882283474411,-0.4742712374944495,0.6450188371252121,0.8444738821051317,-6.2514264290730726
Kntc1,208628,kinetochore associated 1,-0.13960141323818664,5.010089599090849,-0.47501595024508775,0.6450616475098039,0.8444738821051317,-7.0862515702943805
Sh3bp5,24056,SH3-domain binding protein 5 (BTK-associated),0.09020313779184885,5.872584460030573,0.47419789448151917,0.6450694250758935,0.8444738821051317,-7.120896074575266
Rfx1,19724,"regulatory factor X, 1 (influences HLA class II expression)",0.08944241797730434,6.147580975763059,0.47397468582038205,0.6452233936624274,0.8445883027740513,-7.164683884412045
Uhrf2,109113,"ubiquitin-like, containing PHD and RING finger domains 2",-0.06940303478389964,7.203598773151763,-0.47372930235421307,0.6453926785123549,0.8447227465406189,-7.1461288748676015
Mpc2,70456,mitochondrial pyruvate carrier 2,0.07943728322707777,5.137308883169344,0.47345029192369337,0.6455851875310865,0.844887556409946,-7.095219384862661
Lrpap1,16976,low density lipoprotein receptor-related protein associated protein 1,0.06260360210949933,5.511575005547224,0.473157946130157,0.6457869268178027,0.8448942761932695,-7.1498244827731305
Cdh24,239096,cadherin-like 24,-0.09243463086236003,3.7360407116966443,-0.4730874302793448,0.6458355922258092,0.8448942761932695,-6.865687866778539
Nphp4,260305,nephronophthisis 4 (juvenile) homolog (human),0.15618745275890977,1.6286067886941118,0.4730588192303832,0.6458553381888567,0.8448942761932695,-6.453923281305095
Elf1,13709,E74 like ETS transcription factor 1,0.11431918821369358,8.615293889646749,0.4732304578155248,0.6459013816525222,0.8448942761932695,-7.112972570172324
Rsrc1,66880,arginine/serine-rich coiled-coil 1,0.08012716799325581,5.6028230532672945,0.47287959768203824,0.64597903475888,0.8448942761932695,-7.137162940084131
Ywhab,54401,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide",-0.06581246710232413,8.333362731787656,-0.47277765769637575,0.6460493975346473,0.8448942761932695,-7.117774250246813
Thap11,59016,THAP domain containing 11,0.07887103878894752,4.769499670164099,0.4727674371073213,0.6460564523665748,0.8448942761932695,-7.069485808880781
Sh3bp4,98402,SH3-domain binding protein 4,0.20998542008492738,1.7594986139054396,0.4726626002420677,0.6461288188448553,0.8449018296922111,-6.406700062173715
Ppid,67738,peptidylprolyl isomerase D (cyclophilin D),0.07091430159027734,6.296958226012119,0.4722150259397017,0.6464378123473465,0.8450317659530403,-7.165266907624979
Gm1966,NA,NA,0.1368879288495135,5.391112285570919,0.47294710408824975,0.6464437515002361,0.8450317659530403,-7.078151802278719
Rhbdd3,279766,rhomboid domain containing 3,-0.11803111864573479,3.2235558490391183,-0.47213486898657453,0.6464931579924744,0.8450317659530403,-6.733091284624115
Mcl1,17210,myeloid cell leukemia sequence 1,0.062159688810377034,9.005584855474611,0.4721327957206179,0.6464945895417845,0.8450317659530403,-7.092303812117759
Psmg3,66506,"proteasome (prosome, macropain) assembly chaperone 3",-0.1013134417153756,3.6721063015098934,-0.4717270339374463,0.6467747889847952,0.8452328819250344,-6.867812220134918
Uba2,50995,ubiquitin-like modifier activating enzyme 2,-0.06773567060944785,7.522629309824592,-0.47171704517058216,0.6467816874692749,0.8452328819250344,-7.142361201129622
Grk5,14773,G protein-coupled receptor kinase 5,0.11842184078585749,2.1979599805860355,0.47147944714572504,0.6469457886995722,0.8453151832674511,-6.5654094814439885
Dnajb12,56709,DnaJ heat shock protein family (Hsp40) member B12,-0.07572307179286586,5.012429021342068,-0.47143294028535887,0.6469779117835922,0.8453151832674511,-7.1142697217945186
Aldh4a1,212647,"aldehyde dehydrogenase 4 family, member A1",-0.07926104672341872,4.66230260867978,-0.4710204267179214,0.6472628750214442,0.8456004281581636,-7.019741544817576
Hltf,20585,helicase-like transcription factor,-0.07493084355287305,6.949652652929153,-0.4707016236893402,0.6474831439670878,0.8458011047724091,-7.162811463688894
Bri3bp,76809,Bri3 binding protein,0.07802202797404867,5.928545808478017,0.4698530710033933,0.6480696028742273,0.8464246748708169,-7.169196283317339
Cnot7,18983,"CCR4-NOT transcription complex, subunit 7",-0.05943352351923803,6.868164976041241,-0.4697315717670587,0.6481535949935127,0.8464246748708169,-7.166632351425977
Ppp1r15a,17872,"protein phosphatase 1, regulatory subunit 15A",0.27136906296389895,7.9132369993526694,0.47537064058594036,0.6481606353282516,0.8464246748708169,-7.097002500528903
Gm25380,115488448,"predicted gene, 25380",-0.1214202990047637,7.041142239171247,-0.46941434092398016,0.6487665672446156,0.8471287645569293,-7.161489114746168
4930467E23Rik,626415,RIKEN cDNA 4930467E23 gene,-0.1388449870586017,2.3133436138526795,-0.46805170260404677,0.6493154110003448,0.8475471323742385,-6.517035501940337
Oas1g,23960,2'-5' oligoadenylate synthetase 1G,-0.18896643350040088,0.6641495370777775,-0.4678197051528212,0.6494759401039297,0.8475471323742385,-6.430225523424541
Gcsh,68133,glycine cleavage system protein H (aminomethyl carrier),0.114596182921054,4.3782197840348065,0.4676625720321603,0.6495846779475812,0.8475471323742385,-6.966062720632093
Fbxo45,268882,F-box protein 45,-0.08074110214967156,4.9064181609102695,-0.46754597474459125,0.6496653700913284,0.8475471323742385,-7.080352865236533
Zfp169,67911,zinc finger protein 169,-0.107842785910087,5.16147447801072,-0.46762351877604735,0.6496781443144157,0.8475471323742385,-7.096681395483041
Ska1,66468,spindle and kinetochore associated complex subunit 1,0.24946671295142986,3.7630616849496334,0.470741679136129,0.6497438668973482,0.8475471323742385,-6.874552700780811
Idnk,75731,idnK gluconokinase homolog (E. coli),0.06845983643990294,6.6714338492146075,0.4673403281612843,0.6498077010597973,0.8475471323742385,-7.171921476990314
H2-Q1,15006,"histocompatibility 2, Q region locus 1",0.06427460169063348,4.271727873767457,0.46731440150182374,0.6498256463169884,0.8475471323742385,-7.021255691073614
Tsta3,NA,NA,-0.06654460278782715,5.173054036117448,-0.4672387724330924,0.6498779946592423,0.8475471323742385,-7.11265684097827
Rapgef1,107746,Rap guanine nucleotide exchange factor (GEF) 1,-0.08386698404144077,8.350782793644136,-0.4671819575728754,0.6499173216341598,0.8475471323742385,-7.102361673760704
Ddx50,94213,DExD box helicase 50,-0.060436772892502155,6.987268135256958,-0.46715438374686447,0.6499364085085455,0.8475471323742385,-7.1632869174622424
